latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,acq_month,acq_day,temperature,humidity,vapour_pressure,precipitation,soil_moisture,soil_temperature,wind,dew_point
41.51961,15.36104,310.31,0.39,0.44,2022-07-07,01:20,N20,VIIRS,n,2.0NRT,291.24,1.0,N,7,7,21.079498,87.264534,0.31824684,9.9,0.398,28.379501,26.785547,18.879501
41.59751,15.39982,300.38,0.39,0.44,2022-07-07,01:20,N20,VIIRS,n,2.0NRT,290.05,0.4,N,7,7,22.484,82.39185,0.4793403,6.4,0.336,29.284,24.975283,19.334
41.60143,15.38187,308.02,0.39,0.44,2022-07-07,01:20,N20,VIIRS,n,2.0NRT,289.88,0.73,N,7,7,21.621,86.23334,0.35559416,10.9,0.383,28.571001,26.302181,19.221
41.21368,15.96507,342.7,0.35,0.57,2022-07-07,11:04,N20,VIIRS,n,2.0NRT,300.73,4.6,D,7,7,30.276,44.8581,2.375916,0.0,0.252,30.075998,2.968636,16.976
41.21761,15.95902,332.46,0.35,0.57,2022-07-07,11:04,N20,VIIRS,n,2.0NRT,296.81,8.39,D,7,7,30.172,44.83004,2.363038,0.0,0.252,29.972,2.968636,16.872002
41.21864,15.96286,367.0,0.35,0.57,2022-07-07,11:04,N20,VIIRS,h,2.0NRT,299.71,13.03,D,7,7,30.1915,44.8353,2.365448,0.0,0.252,29.991499,2.968636,16.8915
41.36035,15.47949,331.25,0.36,0.58,2022-07-07,11:04,N20,VIIRS,l,2.0NRT,302.48,4.07,D,7,7,29.776999,44.865692,2.3086913,0.0,0.252,31.427,6.130579,16.526999
41.36142,15.48349,345.36,0.36,0.58,2022-07-07,11:04,N20,VIIRS,n,2.0NRT,303.47,7.28,D,7,7,29.822498,44.877975,2.3142052,0.0,0.252,31.4725,6.130579,16.572498
41.36249,15.48749,367.0,0.36,0.58,2022-07-07,11:04,N20,VIIRS,h,2.0NRT,303.67,7.28,D,7,7,29.8615,44.88852,2.3189406,0.0,0.252,31.511501,6.130579,16.6115
41.36356,15.4915,331.83,0.36,0.58,2022-07-07,11:04,N20,VIIRS,n,2.0NRT,304.08,5.99,D,7,7,29.9135,44.902565,2.3252664,0.0,0.252,31.563501,6.130579,16.6635
41.36464,15.49549,347.89,0.36,0.58,2022-07-07,11:04,N20,VIIRS,n,2.0NRT,304.69,5.99,D,7,7,29.9655,44.916622,2.3316078,0.0,0.252,31.615501,6.130579,16.7155
41.36572,15.49952,333.5,0.36,0.58,2022-07-07,11:04,N20,VIIRS,n,2.0NRT,304.24,5.34,D,7,7,30.0175,44.93067,2.3379633,0.0,0.252,31.667501,6.130579,16.7675
41.36641,15.481,337.52,0.36,0.58,2022-07-07,11:04,N20,VIIRS,n,2.0NRT,301.28,7.28,D,7,7,29.887499,44.895554,2.322102,0.0,0.252,31.5375,6.130579,16.637499
41.36748,15.48502,367.0,0.36,0.58,2022-07-07,11:04,N20,VIIRS,h,2.0NRT,303.87,7.28,D,7,7,29.926498,44.906082,2.3268507,0.0,0.252,31.5765,6.130579,16.676498
41.36856,15.48903,367.0,0.36,0.58,2022-07-07,11:04,N20,VIIRS,h,2.0NRT,302.45,5.99,D,7,7,29.959,44.91487,2.3308153,0.0,0.252,31.609001,6.130579,16.709
41.36963,15.49305,367.0,0.36,0.58,2022-07-07,11:04,N20,VIIRS,h,2.0NRT,304.14,5.99,D,7,7,29.984999,44.921883,2.33399,0.0,0.252,31.635,6.130579,16.734999
41.38895,15.91944,342.45,0.35,0.56,2022-07-07,11:04,N20,VIIRS,n,2.0NRT,301.51,4.34,D,7,7,30.614,46.535587,2.3483984,0.0,0.233,31.064001,6.1305785,17.864
41.39112,15.91678,333.36,0.35,0.56,2022-07-07,11:04,N20,VIIRS,n,2.0NRT,301.68,4.53,D,7,7,30.6465,46.54426,2.35237,0.0,0.233,31.0965,6.1305785,17.8965
41.3942,15.92852,332.65,0.34,0.56,2022-07-07,11:04,N20,VIIRS,n,2.0NRT,299.91,3.25,D,7,7,30.6335,46.540802,2.35078,0.0,0.233,31.0835,6.1305785,17.8835
41.40296,15.93045,367.0,0.34,0.56,2022-07-07,11:04,N20,VIIRS,h,2.0NRT,303.4,7.74,D,7,7,30.64,46.54253,2.3515754,0.0,0.233,31.09,6.1305785,17.89
41.40401,15.93436,341.12,0.34,0.56,2022-07-07,11:04,N20,VIIRS,n,2.0NRT,300.54,7.74,D,7,7,30.6335,46.540802,2.35078,0.0,0.233,31.0835,6.1305785,17.8835
41.40738,15.69748,367.0,0.35,0.57,2022-07-07,11:04,N20,VIIRS,h,2.0NRT,299.88,4.63,D,7,7,31.2825,38.754025,2.7949932,0.0,0.121,32.0325,4.39436,15.5825
41.40844,15.70146,337.03,0.35,0.57,2022-07-07,11:04,N20,VIIRS,n,2.0NRT,299.97,4.63,D,7,7,31.289,38.755817,2.7959418,0.0,0.121,32.039,4.39436,15.589
41.4095,15.76818,350.45,0.35,0.57,2022-07-07,11:04,N20,VIIRS,n,2.0NRT,301.04,6.27,D,7,7,30.926498,42.2717,2.58149,0.0,0.11,31.776499,6.6087217,16.6265
41.41127,15.75394,335.48,0.35,0.57,2022-07-07,11:04,N20,VIIRS,n,2.0NRT,294.57,2.18,D,7,7,30.92,42.26992,2.5806155,0.0,0.11,31.77,6.6087217,16.62
41.41339,15.76187,334.48,0.35,0.57,2022-07-07,11:04,N20,VIIRS,n,2.0NRT,298.65,3.06,D,7,7,30.939499,42.27525,2.5832396,0.0,0.11,31.7895,6.6087217,16.6395
41.41444,15.76581,332.18,0.35,0.57,2022-07-07,11:04,N20,VIIRS,n,2.0NRT,300.79,2.46,D,7,7,30.946,42.277027,2.5841155,0.0,0.11,31.796,6.6087217,16.646
41.41752,15.83993,346.8,0.35,0.57,2022-07-07,11:04,N20,VIIRS,n,2.0NRT,300.4,3.87,D,7,7,31.030499,42.30009,2.5955172,0.0,0.11,31.880499,6.6087217,16.7305
41.88769,15.31625,340.75,0.36,0.57,2022-07-07,11:04,N20,VIIRS,n,2.0NRT,298.3,1.22,D,7,7,29.343,59.15318,1.6677222,0.0,0.117,30.793,8.825508,20.543
41.90715,15.28109,333.89,0.36,0.57,2022-07-07,11:04,N20,VIIRS,n,2.0NRT,297.24,3.28,D,7,7,26.9935,72.56853,0.97695804,0.0,0.0,26.9435,10.948973,21.6435
41.21379,15.96537,336.51,0.44,0.63,2022-07-07,12:44,N20,VIIRS,n,2.0NRT,298.92,3.89,D,7,7,31.776,40.020782,2.8146372,0.0,0.252,31.776,6.439876,16.526
41.36937,15.4809,331.7,0.42,0.61,2022-07-07,12:44,N20,VIIRS,n,2.0NRT,296.02,4.98,D,7,7,31.6525,38.117886,2.8838801,0.0,0.252,33.9025,4.3349743,15.6525
41.36958,15.48611,367.0,0.42,0.61,2022-07-07,12:44,N20,VIIRS,h,2.0NRT,299.19,8.85,D,7,7,31.6395,38.114292,2.8819284,0.0,0.252,33.8895,4.3349743,15.6395
41.36979,15.49131,353.02,0.42,0.61,2022-07-07,12:44,N20,VIIRS,n,2.0NRT,297.59,8.85,D,7,7,31.672,38.12326,2.886812,0.0,0.252,33.922,4.3349743,15.672
41.38414,15.56363,367.0,0.42,0.61,2022-07-07,12:44,N20,VIIRS,h,2.0NRT,297.73,12.09,D,7,7,32.1075,38.24333,2.9529269,0.0,0.252,34.3575,4.3349743,16.1075
41.50718,15.70382,334.49,0.43,0.62,2022-07-07,12:44,N20,VIIRS,n,2.0NRT,297.06,2.68,D,7,7,32.7445,32.73089,3.3343585,0.0,0.213,35.6945,5.95906,14.2445
41.52043,15.50111,331.3,0.42,0.61,2022-07-07,12:44,N20,VIIRS,n,2.0NRT,299.93,2.61,D,7,7,32.755497,34.578457,3.244607,0.0,0.238,34.4055,4.3349743,15.1055
41.59924,15.70399,367.0,0.43,0.62,2022-07-07,12:44,N20,VIIRS,h,2.0NRT,296.77,10.94,D,7,7,32.138,37.28689,3.0039,0.0,0.208,35.488003,4.39436,15.738
